,input,answer,predict
5823,練習をさせられましたので,"['はぁーそういう時期だったんですねー', 'まあ', 'へー', 'あーそういうことですね', 'あそうなんですかはい', 'うーん', 'そうなんですね', 'あはい']",あーそうなんですね
5824,縄跳びとか,"['あはい', '縄跳びとか', 'そうですね', '縄跳びとか', 'あ縄跳びねー', 'ああ縄跳びうーん']",あー
5825,缶を蹴ると,"['へー', 'はあ', 'あはいそうですよね', '蹴る']",はあはあはあはあ
5826,缶蹴り,"['あ缶蹴り楽しいですねー', '缶蹴りですかわーいいですね', 'あーそうなんですねーうんうん', '缶蹴りはい']",缶蹴りうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうん
5827,罪を犯した人を弁護して,"['はいはい弁護するんですね', 'そうですねええ', 'うーんあー']",そうですね
5828,美容師さんになったらいいなっと,"['はー', 'あっはは', 'うんじ']",あははははははははははははははははははははははははははははははははははははははははははははははははは
5829,美容師さんになったらいいなっと思って,"['あーそうなんですねー', 'あ', 'ねえ自分で']",あー
5830,美容師さんになったらいいなっと思ってでうちの母がちょっと出かける時に美容院に行けないような時はあーあたしがいつも,['できたらいいなって'],あーそうなんですか
5831,美容師さんになったらいいなっと思ってでうちの母がちょっと出かける時に美容院に行けないような時はあーあたしがいつもあの母の頭をあの巻いたりなんかしておりましたので,"['あそうなんですか', 'あーそうなんですかー', 'あーそうなんですか', 'うんあやってみえたの', 'あああっへー器用ですね', 'へえ', 'あーえーそういうこともしてたんですか', 'えーそーなんですかー']",あーそうなんですか
5832,美容師に,"['すごーい', 'へー', '美容師']",美容師さん
5833,美容師になりたかったです,"['あはい', 'うんあ美容師さん', 'あそうなんですねええええ', 'はいへえ', 'あはい', 'あっ美容師はい']",美容師さんはい
5834,美容師になりたかったのに本当に,['そうですね'],そうですね
5835,美容師に憧れておりましたでも,"['やーそうですか', 'うわーそーなんですねー', 'あーいいですよねー']",あそうなんですか
5836,美容師に憧れておりましたでも周りが,['お上手なんだ'],へえ
5837,美容師に憧れておりましたでも周りがみんな反対したんで,"['あら', 'あっはい', 'そうなんですか']",うーん
5838,美容師に憧れておりましたでも周りがみんな反対したんでそれは諦めました,"['あ', 'あそうなんですね', 'わー', 'あそうですかー']",あそうなんですか
5839,老人の人達が集まっておりまして,"['えーあっそーなんですねー', 'へえ']",あーそうなんですか
5840,老人の人達が集まっておりまして一時間ばっかしスポーツをやっておりますが,"['はいうーん', 'あーそうなんですか', 'いいですね', 'あスポーツをされるんですね']",あーそうなんですか
5841,考えておりませんとにかく,"['そーですかー', 'そうなんですかはい', 'あーはい', 'そうですか', 'あそうですかええ', 'うんうんはいそうですか']",そうですか
5842,考え事をしてしまったこともございましたが,"['はっ', 'あそうなんですね', 'あははははは']",あははははははははははははははははははははははははははははははははははははははははははははははははは
5843,考え事をしてしまったこともございましたがまあ,['ああ'],あ
5844,肝臓の権威っていわれるぐらいの,"['あー', 'えー']",へー
5845,肝臓の権威っていわれるぐらいの大先生に,"['あー', 'そうなんですか']",へー
5846,肝臓の権威っていわれるぐらいの大先生になっているんです,"['へー', 'あー', 'あー', 'えっ', 'へー名医なんですね', 'えー', '凄いですね']",へー
5847,肝臓の権威っていわれるぐらいの大先生になっているんです東京医大に,"['えあーええええええ', '凄いですね', 'あそうなんですか', 'あ', 'いい先生', 'そうですかはい', 'へー', 'そうなんですか', 'えーそうなんですか', '素晴らしい']",えー
5848,肝臓の権威っていわれるぐらいの大先生になっているんです東京医大にあの,['へー'],えー
5849,肝臓の権威っていわれるぐらいの大先生になっているんです東京医大にあのおられる,['あ'],えー
5850,肝臓の権威っていわれるぐらいの大先生になっているんです東京医大にあのおられる先生ですけど,"['へー', 'へー凄いです', 'へえ', 'えー', 'えーそうだったんですね', 'あそうなんですか']",えー
5851,肩こりがひどいんで,"['あー', '肩こりですか', '肩こり', 'あは', 'あっはっはっはっはっはっ', 'ああ']",ああ
5852,育成団体のボランティア活動をしておりました,"['あ凄いです', 'あっそーですかー', 'あーそうなんですか', 'あーそうなんですかー', 'あそうですか', 'はっ', 'おーそうですか', 'はいあー', 'あ']",あ
5853,胆のうが悪い時には血圧があの上がらなかったんです凄くは,"['あっあーそうなんですかー', 'あーそうなんですか', 'へえ', 'あっそうですか', 'あっ上がらなかったんですね', 'あそうなんですか', 'あそうなんですか', 'あそうなんですか', 'あー上がらない', 'へえ']",へえ
5854,腕を,['そうね'],はははははははははははははははははははははははははははははははははははははははははははははははははは
5855,腕を使う仕事と,"['あっ', '腕を痛めちゃったから']",あっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっ
5856,腕を使う仕事と立ち仕事ですので,"['はいはいあっそーですねー美容師さんはねー', 'そうですね', 'ああそうですね']",そうですね
5857,腕を痛めたのでは美容師にはなれませんね,"['うーん', 'あーはい', 'あそうですね', 'はあ腕を痛められたんですね', '美容師さんはい']",あそうなんですか
5858,腰痛にえー弱冠,['あーそーなんですねー'],あーそーなんですねー
5859,腰痛にえー弱冠あー悩まされておりますので,"['うーんあそうなんですかー治療法', 'あー大変ですはい', 'あーそうなんですか', 'ええあー', 'はーそうなんですか']",あーそうなんですか
5860,腰痛にえー弱冠あー悩まされておりますのでその辺の治療に,['そーですねー'],あはい
5861,腰痛にえー弱冠あー悩まされておりますのでその辺の治療について,"['大変うん', 'あはい']",あはい
5862,自分が,"['凄い先生うん', 'なんです', 'うーん', '思われた', 'めぐり会えてうーんうん']",そうですね
5863,自分がする方が好きです,"['あそうなんですね', 'あそうですかははは', 'うーんそうなんですね', 'あーそうなんですか', 'ああーそうなんですねー凄いです', 'そうですね', 'あははそうなんですねふっ', 'あはそうなんですかはい', 'あははっは']",あそうなんですね
5864,自分が人になにもしていないから,"['えーそんなことないですよ', 'うーん', 'いえいえそんなことないです', 'いやいやいや']",えーえーえー
5865,自分が元そのー営業車の運転手だったもんですから,"['あーはいはい', 'あーはい', '運転手だったんですね', 'あーそうでしたか', 'あー車でですね', 'あっそうですかー']",あーそうなんですね
5866,自分が小さい人間って小さいなって,"['ああ', 'あー', 'そうですね', 'あーあそういうことで', 'あーそういう風に思うんですねー']",そうですね
5867,自分が小さい人間って小さいなって思います,"['はー', 'うんあっそう', 'そうですね', 'うーん']",そうですよね
5868,自分たちでえー帆布の,['帆布のぬ'],帆布の
5869,自分ちはそんなに庭ないのでベランダに,"['あーはい', 'いえいえはい']",あーはいはい
5870,自分で,"['意外ですね', '頼らず', '立ち上げて', '素晴らしいですね', 'ふーん']",うーん
5871,自分でありたい,"['うんうんそうですね', 'うんうんうんそうですよねうん', 'そうですね', 'はい凄いですね', 'あー素敵うん', 'えーあーすごいいいですねー']",うんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうん
5872,自分でがんばっていかなけばならないって,"['はあ', 'あー', 'あー', 'あー']",あー
5873,自分でがんばっていかなけばならないっていう気持ちの,['そうですか'],あーそうですかー
5874,自分でがんばっていかなけばならないっていう気持ちの方が,['はい'],あーそうですかー
5875,自分でがんばっていかなけばならないっていう気持ちの方が強い,"['あーそうですか', 'や', 'あ']",あーそうですかー
5876,自分でがんばっていかなけばならないっていう気持ちの方が強いですから,"['そうですかーうーん', 'うーん確かにうん', 'あーそうなんですねさすがです', 'そうなんですねうーん', 'あっそーですかー大事ですよねーそういう', 'あそうですかうんうんうんうんそうですねええ']",あーそうですかー
5877,自分でがんばれるうちはがんばりたいと,"['はいそーですねー', 'ぜひ']",あははははははははははははははははははははははははははははははははははははははははははははははははは
5878,自分では本当に,['うんはい'],うんうんうんうんうんうん
5879,自分で作った製品を,['へえ'],へえ
5880,自分で好きな野菜をね,['お野菜ですか'],あそうなんですか
5881,自分で誰も教えてくれる人が,['そうですよね'],そうですね
5882,自分で誰も教えてくれる人がいませんので,"['わーそうですねーはい', 'そうですね']",あそうですよね
5883,自分で誰も教えてくれる人がいませんので一人で,"['わー初めてだったんですものね', 'あそうなんですね', 'ええドキドキでしたね']",あそうですよね
5884,自分で誰も教えてくれる人がいませんので一人で色々経験して,"['ああ', 'えーあーそう']",ああ
5885,自分に,['健康'],うーん
5886,自分にはあのー適してるのでね,"['ええああそうなんですね', 'うーん', 'ええあそうなんですね', 'あーそうなんですね', 'ああ', 'へえ', 'あーそうなんですか', 'うんあそうですかええ', 'あはい', 'あーそーですかーはい']",あーそうなんですね
5887,自分に対しても今は嬉しいことです,"['あーそーですね大切ですよねー', 'そうですね', 'そうですよねええええ', 'そうですね', 'うんそうですよね', 'はいいいです', 'そうですね']",そうですね
5888,自分の,"['お孫さんが', 'へえ']",そうですね
5889,自分のことについては,['ご自分のことはどうでしょう'],うーん
5890,自分のものにできると,"['おーあっ', '速いですよね', 'うーん']",うーん
5891,自分の好きなその野菜をね描きなさいと,"['へえ', 'あじゃあ最初に文字を書いて野菜なんですね']",へえ
5892,自分の目指す大学に,['はは'],はははははははははははははははははははははははははははははははははははははははははははははははははは
5893,自分の目指す大学に無事,['あー'],あー
5894,自分の目指す大学に無事入学した,"['それは嬉しい', 'あーはい', 'あー']",あー
5895,自分の目指す大学に無事入学したことであります,"['そうなんですねおめでとうございます', 'あっ良かったですおめでとうございます', 'そうですね', 'はーそうですか良かったですね', 'あーそうですか', 'うーんはい', 'ええええあはいあそうですか', 'はーそうですかおめでとうございます', 'うーんうんうんうん良かったですね']",はーそうなんですね
5896,自分の運も良かったんでしょうけど,"['そうですよね', 'あーはい', '運が良かったんですね']",そうですよね
5897,自分は,"['そうですか', 'えっ']",そうですね
5898,自分はアルコールはあまり強くないんですけど,"['あそうなんですね', 'あお酒が強くないんですね', 'あーはい', 'お強くないんですか', 'あそうなんですか']",あそうなんですね
5899,自分は恵まれていたなと思うんですけど,"['はあ', 'そうですねー', 'あー良かったですねー', 'そうですよね']",あーそうですよね
5900,自分は案外とメンコとかですね,"['うーん', 'ほんとにうん']",うーん
5901,自分は案外とメンコとかですねビー玉とかね,"['そういうのは', 'あー']",うーん
5902,自分は海外出張があるから,"['あーそうなんですね', 'ああっそうなんですかうんうんうん', 'はあ']",あー
5903,自分は誰も相談する人がないっていうことで私に一部始終,['ああ'],ああ
5904,自分は誰も相談する人がないっていうことで私に一部始終あることをこうあのー,['はあ'],そうですね
5905,自分は誰も相談する人がないっていうことで私に一部始終あることをこうあのー相談ある,['そうですね'],ああ
5906,自分は誰も相談する人がないっていうことで私に一部始終あることをこうあのー相談あること,"['うーん', '聞いてもらいたいんですね']",ああ
5907,自分は誰も相談する人がないっていうことで私に一部始終あることをこうあのー相談あることないこと相談してきまして,"['あはい', 'あ']",ああ
5908,自分も,['はー'],そうですよね
5909,自分もですね,['あ'],そうですよね
5910,自分勝手な,"['いえいえ', 'あひひははは', 'あはは', 'いえいえ', 'えーいやいや', 'はいいえいえ', 'ふふっ', 'うふ', 'あっはっは', 'いえいえ']",いえいえそんなことないです
5911,自分勝手な考え方です,"['とんでもないですはい', 'あはい', 'いえいえ', 'そんなことないですはい', 'うーん', 'っいえいえいえいえ']",いえいえいえいえそんなことないです
5912,自分自身はむすあの子供が娘二人だったので,"['ああ', 'あそうなんですね', 'あそうなんですね', 'あっそうなんですねー', 'あそうなんですか', 'あーそうなんですね']",あそうなんですね
5913,自動車会社に,"['あ', 'そうなんですね']",あ
5914,自動車会社に就職したんですが,"['あはいお車が好きだったんですね', 'あそうなんですか', 'そうなんですかはい', 'あそうなんですか']",あそうなんですか
5915,自宅から,"['あ今日は電車ですね', 'ご自宅から', '電車ではい']",あはい
5916,自然が自然が残っておりました,"['あーはい', 'へえ', 'あーはい', 'あーそーなんですねー', '綺麗なところなんですね']",あーそうなんですね
5917,自然という意味では本当にあのー,['うーん'],あー
5918,自身で,"['あっ', '凄い素晴らしい']",あっ
5919,自身で動いたり,"['あっそうあーそうですねー大切ですよねー', 'うーん', 'うーん']",うーん
5920,自重自重なんて自分で言い聞かせながら歩いていた,"['うーん', 'うーん']",うーん
5921,自重自重なんて自分で言い聞かせながら歩いていたぐらいに,"['うーん', 'へー', 'へえ']",うーん
5922,自重自重なんて自分で言い聞かせながら歩いていたぐらいにまー嬉しかったですね,"['えー', 'そうですね', 'へえ', '凄い', 'へえ', 'へえ', 'うーん重なって']",うーん
5923,自重自重なんて自分で言い聞かせながら歩いていたぐらいにまー嬉しかったですね若かったと,"['素晴らしいですね', '入社も決まっちゃう']",うーん
5924,自重自重なんて自分で言い聞かせながら歩いていたぐらいにまー嬉しかったですね若かったという部分が大きいので,"['準優勝もしちゃう', 'そういうことですね']",うーん
5925,自重自重なんて自分で言い聞かせながら歩いていたぐらいにまー嬉しかったですね若かったという部分が大きいのでその後,['いえいえ'],うーん
5926,興味が湧きましたはい,"['うんうん良かったですはい', 'あーそうだったんですねええ', 'あーよかったです', 'あーはい']",あーそうなんですか
5927,興味というか価値を見出してますね,"['あそうですか', 'あーいいですねーうーん', 'そうですね', 'はいうーん', 'いいですねうーん']",うーん
5928,舞台の上で,['舞台でですか'],あー
5929,舞台を大きな舞台で,['大きな舞台だったんですね'],あーいいですね
5930,船に乗るという,"['あふーん', 'あ', 'あー', 'あー', 'はあ', 'あ']",あ
5931,良かったなまー一番というよりも特に良かったなと,['はい特に良かった'],はい
5932,良かったなーと,"['うーん', 'えー', 'ねえ']",うーん
5933,良かったなーと自分では思っております,"['楽しいですよね', '楽しいですよねー', '素敵ですよねー', 'あーそうなんですね']",そうですよね
5934,良かった嬉しかったと,"['あー', 'そうですねー']",嬉しいですね
5935,良かった嬉しかったと思っております,"['うんそうですね', '嬉しいです', 'はいおめでとうございます', 'そうですよねあ', 'わー', 'そうですよね']",嬉しいですよね
5936,良かった嬉しかったと思っております以上です,"['良かったですねはい', '凄いですねはい']",嬉しいですね
5937,良くなっていくのではないか,"['うーん', 'は良くなるんですね', 'はいはい', 'そうですねはい', 'うーん良くなってく']",そうですね
5938,良くななりつつあると,"['良くなっていけばねうーんうーんうん', 'はいなりつつあるんですね', 'ええ']",はいはいはいはいはいはいはいはいはいうーん
5939,良くななりつつあるという,"['良くなってほしいですね', 'あー']",そうですね
5940,良くななりつつあるという事は素晴らしいことではないか,"['ええそうですね', 'そうです', 'はいそうですね', 'そうですよね', 'うーん', 'うん素晴らしいですよね']",そうですね
5941,色々,['ありがとうございます'],あー
5942,色々あの,"['そうでしたかね', '二回目も来てくださって']",あはい
5943,色々おー,['あー'],あー
5944,色々おー楽しい,['ご友人と'],あそうなんですか
5945,色々おー楽しい話を,['楽しいですよね'],あそうなんですか
5946,色々おー楽しい話をするとか,"['そうですねそれも楽しいですね', 'わいわいですね', 'おしゃべりですね', 'あそれは楽しいですね']",あそうなんですね
5947,色々と,['はぁー'],あー
5948,色々との興味がありますので,['そうですねちょっとのずれはありますね'],あーはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはい
5949,色々と病気をしましたので,"['あー病気されたんですかええ', 'あーそうだったんですねー', 'はーそうだったんですね', 'あそうですか', 'あーそうですか', 'あーうーんはい']",あーそうですかー
5950,色々なこともできる,['おお元気で'],あー
5951,色々なこともできるそういうことが本当にありがたく,['あー'],あー
5952,色々なこともできるそういうことが本当にありがたく嬉しく,"['そうなんですねー', 'はいほんとそうです', 'そうですね', 'そうねー', 'うーんうんそうですね', 'あーはい']",そうですよね
5953,色々の自然な遊び場場がありました,"['そうですねー', 'はそうなんですね', 'あー', 'あー自然な遊び場ですね', '広いですもんねお寺', 'うんそうですよね']",あーそうなんですね
5954,色々やりまして,['あーそーなんですねー'],あーそうなんですね
5955,色んな,"['そうですね', 'そうですね', 'あ']",そうですね
5956,色んなことをしました,"['あそうですか', 'はーそうなんですね', 'へえ', 'そうですね']",はーそうなんですね
5957,色んなことをしましたで私はおてんばでしたので,"['あそうですか', 'はいおてんばだったんですか', 'ええええあー']",あそうなんですか
5958,色んなことをしましたで私はおてんばでしたので屋根に,['あはは'],凄いですね
5959,色んなことをしましたで私はおてんばでしたので屋根に登ることもことも,"['わー', 'あー', 'あはは', 'っえー']",凄いですね
5960,色んなことをしましたで私はおてんばでしたので屋根に登ることもことも好きでした,"['屋根に上る', 'そーですかー', '凄い', 'あっ屋根に上ったことも']",凄いですね
5961,色んなことをしましたで私はおてんばでしたので屋根に登ることもことも好きでしたで,"['ああああ私もやりました', 'っあーそうですか', '凄いですね', 'ああ', 'ああ', '屋根にも', '凄い', '凄いですね']",凄いですね
5962,色んなことをしましたで私はおてんばでしたので屋根に登ることもことも好きでしたでいつも叱られました,"['はい叱られますね', 'はいあーそうなんですね', 'あーそうなんですね', 'あぶあぶえーそうですね', 'あーなるほど', 'あはそうだったんですか', 'そうですね', 'ええあははは', '屋根に']",あーそうなんですね
5963,色んなことを勉強して,"['はーうーん', '凄い', 'んー']",うーん
5964,色んなことを習い事を,"['はーそうなんですね', 'あ', 'へえ', 'うーんあ']",あ
5965,色んなことを習い事をして,"['いろいろやられたんですね', 'あ']",あ
5966,色んなことを習い事をして自分の,"['へえ', 'そうなんですか']",あ
5967,色んなことを習い事をして自分の楽しみにしていますけども,"['え何をやられてるんですか', 'へー', 'いいじゃないですか']",あそうなんですね
5968,色んなものを編んでましたんですけど,"['えええーあ', 'はー機械編みでですか', 'はいあーそうなんですね', 'へえ']",あはい
5969,色んな人と,['うーん'],そうですね
5970,色んな工夫を遊び方の,['して'],うーん
5971,色んな工夫を遊び方の工夫を,['うーん'],うーん
5972,色んな工夫を遊び方の工夫をしてやりましたね,"['へー楽しそうですよね', 'そうですね昔は', 'へえはい', 'うーんあそうなんですね', 'あーそうなんですね凄いですね', 'ほんとにそうですねうん', 'ねえうまくいったら面白いですね', 'あーなるほどねーふーん']",あーそうなんですね
5973,色んな戦争の真っ最中でしたから,"['あそうですね', 'はい戦争中だったんですね', '戦争の真っ最中だったんですね', 'あーそうなんですね', 'ええそうですねはい', 'あーはい']",あーそうなんですね
5974,色んな所に外国も相当行きましたけどまだ,"['外国もはい', 'うわっほんとですか', 'あーそうですか', 'えーいいな', 'ええそうなんです', 'あーそうですかー', 'あっそうなんですか', 'あーいいです', 'へえ']",あーそうですかー
5975,色んな病気をする人は世界にいっぱいいるけれどもりこちゃん病なんてなってくれる,"['あっはっ', 'あはははっ', 'あうん', 'ふふふふっふっふっふっ', 'あははっは', 'あはははっ']",あははははははははははははははははははははははははははははははははははははははははははははははははは
5976,色んな病気をする人は世界にいっぱいいるけれどもりこちゃん病なんてなってくれる人は,['そうです'],あははははははははははははははははははははははははははははははははははははははははははははははははは
5977,色んな病気をする人は世界にいっぱいいるけれどもりこちゃん病なんてなってくれる人はおばさん,['確かに'],あははははははははははははははははははははははははははははははははははははははははははははははははは
5978,色んな病気をする人は世界にいっぱいいるけれどもりこちゃん病なんてなってくれる人はおばさん1人だよー,"['あーほんとですね', 'そうですねーふっ', 'はははっはっ', 'あっ嬉しい', 'えーうーん', '可愛いこと言いますね', 'いやーうまいへー', 'うわーわー可愛いですねー', 'ああ']",あっははははははははははははははははははははははははははははははははははははははははははははははははは
5979,色んな色が,"['はい入れるんですねー', 'いろんなうーん', 'いろんな色がはいあるんですね']",うーん
5980,色んな色を描いて,['あ足してくんですね'],うーん
5981,色んな色んな鞄を作ろうということで,['いろんな鞄をですか'],はー
5982,花が咲く,['うーん'],あーはいはいはい
5983,花が咲く百合を,"['はぁー', 'はいあーはい', 'あ百合ですね', 'あっ', '百合ですか', '育てられるものをうん', 'あーそうなんです']",あーはい
5984,花の,['植木についてですかはい'],はぁー
5985,花の栽培をしています,"['ええそうなんですね', 'あはあそうなんですねええ', 'はーいいです', 'あそうですかー', 'あーそーなんですねー']",あーそうなんですね
5986,花束を渡したからよしこ叔母様にはお菓子を,"['あははははい', 'はぁー', 'ええ']",あははははははははははははははははははははははははははははははははははははははははははははははははは
5987,若いはたちぐらいの時でしたから,"['嬉しいですね', 'うーん嬉しいですよね', 'いやー凄いです']",そうですね
5988,若い人達のあーいう風に集まってワイワイ騒ぐっていうのも好きではないんですけども,"['うーん', 'あーはい', 'あーほんとですかうんうん', 'あそうですか', 'あーそうなんですね']",あーそうなんですね
5989,若い人達のあーいう風に集まってワイワイ騒ぐっていうのも好きではないんですけども大正琴の,['そうですよねー'],あーそうなんですね
5990,若い人達のあーいう風に集まってワイワイ騒ぐっていうのも好きではないんですけども大正琴の歌って,['大正琴'],あーそうなんですね
5991,若い時にやったのやってたのをまたやればほんとはいいんですけども,['うーん'],うーん
5992,若い頃でしたらしたいことはいっぱいありましたけれども,"['そうですよね', 'あええ', 'ええそうですよねええ', 'そうですかはい', 'そうですねええ']",そうですよね
5993,若えー,['えっ'],ええ
5994,若く若々しくしていたいことかな,"['そうですね', 'ああす', 'あはっ', 'あー', 'あはー']",あはははは
5995,若く若々しくしていたいことかな一番したい,"['ふふふっふっふっ', 'あーす', '若々しく', 'そうですね', 'えへっへっへっへ', '笑あっし']",あははははは
5996,若く若々しくしていたいことかな一番したいことは,"['あはい', 'たいこと若々しく']",あははははは
5997,若さだった,['ああ'],ええ
5998,若さだったあたしには,"['ええ', 'ええ']",ええ
5999,若さだったあたしには辛かったです,"['辛いですよー', 'えーそーですねー', 'ええあー', 'はうーん', 'そうですね', 'えーええ', 'はいそうですよね', 'ええ辛いですね', 'それは辛い']",ええええええええええええええええええええええええええええええええええええええええええええええええええ
6000,若なんだ,"['なんでしたっけええ', 'わかはい']",はいどうでしょう
6001,若なんとか,['駅ええ'],ええ
6002,若松,['若松'],あはい
6003,若松あっ河田若松まで,"['えっそうそうはい', 'はい河田若松まで']",若松河田若松河田若松河田若松河田若松河田若松河田若松河田若松河田若松河田若松河田若松河田若松河田若松河田若松河田若松河田若松河田若松河田若松河田若松河田若松河田若松河田若松河田若松河田若松河田若松河田
6004,若松口というのはあの出口のことなのでここは,['はあ'],はあ
6005,若松口というのはあの出口のことなのでここは改札口ですから,"['あー', 'あーはい', 'あはははは', 'あはい']",あー
6006,若松口というのはあの出口のことなのでここは改札口ですから改札ここをお出になって,['あー'],あー
6007,若松口というのはあの出口のことなのでここは改札口ですから改札ここをお出になって出て,['出て'],あー
6008,若松河和田町ですか,"['みえたうんうんうん', 'あはいそうですね']",あはいはい
6009,若松河田なのかわからなかたので,"['あははええええええ', 'はあそうですよね', 'あーそうですねうんうん', 'わかりませんよねええええ', 'あーはいそうですよね', 'あーはいはい']",あーはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはい
6010,若松河田に行きますかと,['うーん'],あはい
6011,若松河田に行きますかと伺いまして,"['うふふうん', 'うーんはい']",あはい
6012,若松河田の駅で,"['若松河田で', 'あ']",若松河田若松河田若松河田
6013,若松河田まで参りましてえー徒歩でこちらに参りました,"['はあありがとうございます', 'あ']",あそうなんですか
6014,若松河田町っていうと,"['そうなんですねええええはい', '若松河田町']",あはい
6015,若松町本面にでてくださいというの電車の中でもそれをもう本当に頭にたたきあのーこう,"['あはは', 'あはははっ叩き込んで', 'あーそうなんですね']",あははははははははははははははははははははははははははははははははははははははははははははははははは
6016,若松町本面にでてくださいというの電車の中でもそれをもう本当に頭にたたきあのーこう記憶させるように,"['あはいええ', 'そうですね', 'はいうーん']",あははははははははははははははははははははははははははははははははははははははははははははははははは
6017,若松町河田若松で降りて,"['あはいうん', 'あはい', '河田若松で降りられて', 'はあ']",あはい
6018,苦しかったこと,"['あーそうですね', 'はー', 'あー苦しいです', 'そうですね']",そうですね
6019,英会話の,['わー偉い'],あははははははははははははははははははははははははははははははははははははははははははははははははは
6020,英国商社にいまして,"['あーはい', 'はいへぇー', 'うーんあはいそうなんですか', 'はあ', 'あはいはい']",はいはいはいはいはいはいはいはいはいはいはいはいはいはい
6021,英語が少し,['英語'],ああ
6022,英語が少しづつ,['ああああ'],ああ
6023,英語が少しづつ浸透してきた,"['あーそうかそこで覚えられた', 'はあ', 'ああ', 'あはい', 'うーん']",ああ
6024,英語を,['あー'],ああ
6025,英語をで,['ああ'],ああ
6026,英語をで話しかけるとか,"['そぅわぁすごーい', 'はあ', 'ああぺらぺらになりますね', '凄い', '凄いですね', 'ああ', 'あー話しかけてねー']",あー
6027,菊は,"['残念ですね', '菊うん', '菊はどうでしょう']",うーん
6028,菊は栽培できませんです,"['うーんなるほどはい', 'うーん時間がないと', 'そうですね', 'あーはいはい', 'はあそうなんですね', 'できないとうーん', 'あーそうですか', 'うーんあそうなんですか', 'そーですかー']",あーそうなんですかー
6029,菊を,['菊をですか'],うーん
6030,葬儀のあいだじゅうそれから食事中終わってからもわたくしのあとばっかりついて,"['あら', 'あー可愛いですね', 'あーはいはい', 'えーへっそう', 'へえ', 'あっは', 'えー']",あっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっ
6031,葬儀のあいだじゅうそれから食事中終わってからもわたくしのあとばっかりついて初めて,"['気にいったんですね', 'まー', 'っあー']",あっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっ
6032,葬儀のあいだじゅうそれから食事中終わってからもわたくしのあとばっかりついて初めて会ったのにもかかわらず,"['ついてまわってたんですか', 'えーうーん', 'ふふふっふ', 'そうなんですね', '好きになっちゃったんですね']",あっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっ
6033,葬儀のあいだじゅうそれから食事中終わってからもわたくしのあとばっかりついて初めて会ったのにもかかわらずべったり,"['うーん', 'あ']",そうなんですか
6034,葬儀のあいだじゅうそれから食事中終わってからもわたくしのあとばっかりついて初めて会ったのにもかかわらずべったり膝が,"['へえ', 'あっはっはっ']",そうなんですか
6035,葬儀のあいだじゅうそれから食事中終わってからもわたくしのあとばっかりついて初めて会ったのにもかかわらずべったり膝がつくように,"['そうなんですか', 'はーそうなんですか', 'わーそうなんですねー', 'あそうだったんですね']",そうなんですか
6036,葬儀のあいだじゅうそれから食事中終わってからもわたくしのあとばっかりついて初めて会ったのにもかかわらずべったり膝がつくように畳だったのですが,['あーそうですか'],そうなんですか
6037,蘭の花をもって2人で,"['あー', 'へー', 'えー', 'わっははは', 'うん', 'へー', 'えー', 'えー']",えー
6038,蘭の花をもって2人で突然に,"['へー', 'えー', 'あー', '素敵ですね', 'いやー', 'わっ', '凄い']",へー
6039,蘭の花をもって2人で突然にやってきたんですよね,"['あー', '凄いはい', '素敵ですね', 'それは嬉しいですね', 'あーそうなんですねー', '素敵うんうん', 'サプライズですね', 'へえ']",へー
6040,虫歯が3ぼんもできちゃったんです,"['あらーそんなに', 'ええ', 'ええ', 'あー大変でしたね', 'あーすごい3本も', 'あーはっああ', '虫歯もですか']",あー
6041,行きたいなと,"['あ', 'ほー', '足を運んで']",あ
6042,行きたいなと思っております,"['あーそうですかーいいですねー', 'ええ続けてほしいですよねうーん', 'あーいいですね', 'うんそうですね', 'いいですよいい趣味です', 'あーいいですねー', 'はあそうなんですね', 'ぜひぜひぜひぜひ楽しんでください']",あそうなんですね
